3	3	107.0
3	4	12.0
3	5	4.0
3	8	1.0
3	35	7.0
4	3	17.0
4	4	129.0
4	5	8.0
5	3	1.0
5	4	16.0
5	5	137.0
5	6	5.0
6	5	12.0
6	6	102.0
6	7	7.0
6	11	1.0
6	12	1.0
6	13	5.0
7	4	1.0
7	6	15.0
7	7	106.0
7	8	7.0
7	9	2.0
7	10	2.0
7	14	6.0
7	16	2.0
7	17	4.0
8	7	2.0
8	8	161.0
8	9	18.0
8	10	3.0
8	14	2.0
8	15	1.0
8	17	1.0
8	35	1.0
8	37	1.0
9	7	2.0
9	8	26.0
9	9	167.0
9	10	13.0
9	17	2.0
9	63	2.0
10	7	1.0
10	8	3.0
10	9	10.0
10	10	72.0
10	12	5.0
10	13	2.0
10	17	1.0
11	11	3.0
11	13	1.0
11	59	2.0
12	7	1.0
12	10	2.0
12	11	2.0
12	12	154.0
12	13	19.0
12	16	1.0
12	17	1.0
12	44	1.0
12	45	1.0
12	57	2.0
12	59	4.0
12	60	1.0
13	8	1.0
13	9	1.0
13	11	1.0
13	12	16.0
13	13	107.0
13	14	8.0
13	15	1.0
13	16	4.0
13	45	1.0
13	58	1.0
13	59	4.0
13	60	1.0
14	8	2.0
14	9	2.0
14	13	6.0
14	14	73.0
14	15	5.0
14	16	1.0
14	47	1.0
14	49	2.0
14	50	1.0
15	13	1.0
15	14	9.0
15	15	73.0
15	16	11.0
15	47	2.0
15	48	3.0
16	5	1.0
16	7	4.0
16	13	3.0
16	15	3.0
16	16	126.0
16	17	12.0
16	18	2.0
16	46	6.0
16	47	1.0
16	59	1.0
16	60	1.0
16	61	2.0
17	7	4.0
17	9	2.0
17	10	1.0
17	12	1.0
17	14	2.0
17	15	2.0
17	16	8.0
17	17	127.0
17	18	4.0
17	19	3.0
17	56	1.0
18	17	7.0
18	18	122.0
18	19	17.0
18	20	2.0
18	46	3.0
18	53	3.0
18	54	1.0
18	69	3.0
19	17	1.0
19	18	12.0
19	19	175.0
19	20	15.0
19	21	2.0
19	30	3.0
19	46	2.0
19	53	1.0
19	57	1.0
19	67	1.0
19	69	1.0
20	17	1.0
20	18	2.0
20	19	16.0
20	20	158.0
20	21	7.0
20	22	2.0
20	28	2.0
20	29	4.0
20	30	5.0
20	46	3.0
20	53	8.0
20	54	1.0
20	56	2.0
20	69	2.0
21	20	11.0
21	21	182.0
21	22	11.0
21	29	6.0
21	66	7.0
21	67	4.0
22	21	20.0
22	22	124.0
22	23	12.0
22	28	1.0
23	21	1.0
23	22	21.0
23	23	161.0
23	24	5.0
24	21	1.0
24	23	2.0
24	24	204.0
24	25	8.0
24	26	2.0
24	29	3.0
24	33	1.0
24	34	1.0
24	35	3.0
24	36	2.0
24	69	2.0
25	22	2.0
25	24	16.0
25	25	45.0
25	26	1.0
25	27	1.0
26	24	2.0
26	25	3.0
26	26	99.0
26	27	16.0
26	37	1.0
26	38	2.0
26	68	1.0
26	69	4.0
27	25	2.0
27	26	18.0
27	27	177.0
27	28	21.0
27	29	3.0
27	30	3.0
27	32	5.0
27	33	2.0
27	37	8.0
